female	male	cross	genotype	group	ltf_trans	dtf_trans	ros_diam_trans	dry_mass_trans	Area_day21_trans	Perimeter_day21_trans	Area_day29_trans	Perimeter_day29_trans	Area_growth_trans	Perimeter_growth_trans
Cdm-0	ICE181	Cdm-0 x ICE181	C258	2	2.49147759670893	1.82398526642476	76.0606018544739	-0.2558304798006	82.7077362383188	48.7321964208088	54.9352721564427	24.6090605183335	27.1208104746778	15.6171901033715
Cdm-0	ICE216	Cdm-0 x ICE216	C259	2	2.52142715493827	1.7981092739211	95.3742439168934	-0.346120476897693	79.4019012365081	47.3175391506311	54.8774816835366	24.5760792888231	27.473976269671	16.0212904121005
Cdm-0	Ey15-2	Cdm-0 x Ey15-2	C260	2	2.30711153831938	1.77573047534969	78.8500860144192	-0.777533702487149	69.9304768162304	42.2241439815761	51.1670648771512	22.9525042687448	25.7230844192825	14.5680285918089
Cdm-0	Koch-1	Cdm-0 x Koch-1	C261	2	2.49689482010309	1.78810717271245	90.7287055525967	-0.26264570150084	81.2750280477951	47.4920637978172	57.3851444243467	24.7211049496246	28.9685381264197	16.1969055233645
Cdm-0	Mer-6	Cdm-0 x Mer-6	C262	2	2.55637672995921	1.80095099908702	105.749257527362	0.157801328369596	75.0832556622332	45.2221574533972	54.3840293699497	25.1805231312527	27.4444430516255	17.2139874429513
Cdm-0	Rue3-1-31	Cdm-0 x Rue3-1-31	C263	2	2.44255198967495	1.77992322362142	84.1751278067221	-0.290192252890872	81.883746188849	48.2078979028597	56.7927970335165	25.1054212839689	28.5446371384592	16.6089510523717
Cdm-0	Sha	Cdm-0 x Sha	C264	2	1.99255496001584	1.7455262912415	73.3667414276567	-1.13987747976903	78.1391308864192	45.9356074987315	54.829389063455	24.0530168535387	27.5312752002583	15.486694504831
Cdm-0	TueWa1-2	Cdm-0 x TueWa1-2	C265	2	2.59127390429485	1.82028425089435	83.5705833785179	0.0284506253709008	89.7593223672177	52.4827243962452	56.2695949602923	24.4812478434624	27.4773981074304	14.6141099967718
Ey15-2	ICE79	Ey15-2 x ICE79	C267	3	2.56244573576117	1.80218509806533	89.9256377942979	-0.112353878670181	81.905936850138	47.9034469183319	56.5015683132056	24.2587762673182	28.3628721102222	15.4415276619357
Ey15-2	ICE92	Ey15-2 x ICE92	C268	3	2.43381143623431	1.77828063927358	83.5016084833082	-0.680357344894988	72.9142533496007	44.0646819489616	52.8388859089367	23.4993265253393	26.5858702798374	15.0189785829957
Ey15-2	ICE111	Ey15-2 x ICE111	C269	3	2.52466228504301	1.81431084640581	99.7126115732393	0.225500990034652	82.4616630121687	49.1361070187924	55.8738331867977	24.6767845510207	27.8846534832614	15.7491880631994
Ey15-2	ICE119	Ey15-2 x ICE119	C270	3	2.53953409221952	1.8118198513805	98.4141564417724	0.0140221908474887	75.6747695330857	45.3210181621477	53.0072264578989	23.6736080351953	26.5106374401518	15.0332629199827
Ey15-2	ICE228	Ey15-2 x ICE228	C271	3	2.30744762782358	1.79340736020142	19.8677008168093	-1.51462772393213	63.1092721644292	37.1017175434608	41.5189108871545	17.5844682034397	19.5190899848988	7.7569699609447
Ey15-2	Fei-0	Ey15-2 x Fei-0	C272	3	2.36511483674566	1.76550705872338	65.5530712787388	-0.901647667087796	84.0191351870958	50.4981035462677	55.3628530378948	23.968927415426	27.4345499829953	14.3521768676673
Ey15-2	Mer-6	Ey15-2 x Mer-6	C273	3	2.26157885975928	1.77473967212031	53.8727847555942	-1.17252180337242	72.130783741863	44.6243187596156	48.7268421252344	22.1050438821917	23.889841798819	12.7597154781198
Ey15-2	Nie1-2	Ey15-2 x Nie1-2	C274	3	2.29992181354012	1.757153446801	60.3530468439204	-0.959783842734915	76.4633365308677	45.7096686258746	53.704269349219	23.2968592036919	26.902150524896	14.3359274102655
Ey15-2	Qui-0	Ey15-2 x Qui-0	C275	3	2.47216618709886	1.78943189345976	74.1448512630325	-0.616675552989826	77.9365861795389	47.7874685105022	52.0918634269457	23.8720381484379	25.6896355489981	14.8102637260084
Ey15-2	Rue3-1-31	Ey15-2 x Rue3-1-31	C276	3	2.43766279230615	1.77279055355485	82.8586360838787	-0.393258463530652	84.527876289651	49.178333896097	59.4062160855077	25.5551687460199	30.0461770975393	17.1079088510618
Ey15-2	Tuescha-9	Ey15-2 x Tuescha-9	C277	3	2.40510757678501	1.77009196305193	68.5200296012484	-0.797259247944547	83.5812989804339	49.1476930767861	55.5224583193378	23.8704039722084	27.5396959742707	14.4563036997254
Ey15-2	TueWa1-2	Ey15-2 x TueWa1-2	C278	3	2.26165635370301	1.76906252853117	41.0199527656392	-1.15278723132018	74.240044309781	44.1972163591077	50.1446239264779	21.5231210466534	24.668924372283	11.8571924053188
Ey15-2	Yeg-1	Ey15-2 x Yeg-1	C279	3	2.40969875528582	1.80314937804736	73.3684510809522	-0.642300688799276	73.0707748434364	44.2732075086831	50.0102232988038	21.5977624206928	24.69642326726	12.0136823084636
Fei-0	ICE29	Fei-0 x ICE29	C280	4	2.52412495474816	1.81396441291927	62.2328949707984	-0.290417548539224	77.4513900368474	47.6109203852029	52.6594923163043	23.0281757572899	26.1196121130741	13.3548387301512
Fei-0	ICE61	Fei-0 x ICE61	C281	4	2.6695244842925	1.79875449803375	83.9388080595923	-0.0885039891911255	84.7389518676748	50.3212875786919	57.3396484675993	24.6125709268694	28.6864778640716	15.4034102041655
Fei-0	ICE73	Fei-0 x ICE73	C282	4	2.43171036472419	1.82462549645164	64.7016073046363	-0.352967015387698	76.2442804463326	45.7835707631622	50.034248881971	22.739168276947	24.4129086430309	13.477692326613
Fei-0	ICE79	Fei-0 x ICE79	C283	4	2.36245380212602	1.82519736894931	40.2296055376519	-0.817491235648856	62.6789801122273	39.0471371390337	44.8332322650324	20.4211521600424	22.0947028955447	11.5873909522847
Fei-0	ICE92	Fei-0 x ICE92	C284	4	2.25597034655106	1.76340800906507	79.7111399240131	-0.991147232793656	75.9098892071464	45.3433944155039	52.781095887831	23.2987701386389	26.3354184018896	14.4627536594977
Fei-0	ICE107	Fei-0 x ICE107	C285	4	2.60670130928149	1.80898865560906	82.5183868741943	-0.0164240711035173	82.823982188811	49.3140274720893	56.5697882491666	25.3581534759471	28.3173295825927	16.7512936563256
Fei-0	ICE111	Fei-0 x ICE111	C286	4	2.52967063780139	1.82843086601297	85.375740245478	0.118270087543569	81.2360717410687	49.2134244198252	53.4067786681354	24.0293757824455	26.3101224156341	14.7681557657518
Fei-0	ICE150	Fei-0 x ICE150	C287	4	2.4040846285094	1.80465060661197	70.7189025817247	-0.647464146805815	73.3551334783907	44.1494502904869	49.4102307000041	22.040574294508	24.2266353361683	12.7690142932362
Fei-0	ICE181	Fei-0 x ICE181	C288	4	2.74006499973139	1.85468204198817	47.726039539729	-0.099968136213203	80.9046221223225	47.9066061660029	53.1084372291807	22.9486287294354	26.1420464415277	13.266054201359
Fei-0	ICE212	Fei-0 x ICE212	C289	4	2.52925564950439	1.83193685405409	69.622728271061	-0.0364444322137314	79.358419431016	47.6068546732849	51.7708195169705	22.7215016345818	25.3160771513534	12.9520157915575
Fei-0	ICE216	Fei-0 x ICE216	C290	4	2.5867099537207	1.8119549720793	85.7920043317441	0.344046270660076	91.8198789864932	53.5945925573828	60.4270376657606	26.1897468541533	30.1665872773445	17.1902658098352
Fei-0	ICE228	Fei-0 x ICE228	C291	4	2.54682334839343	1.78598564695644	63.35943233247	-0.604555837811361	84.228290997391	49.1581501343429	56.0546761424639	24.4646271283367	27.8747656050728	15.4274934488775
Fei-0	Cdm-0	Fei-0 x Cdm-0	C292	4	2.47866468740125	1.81200155210796	80.0681572921628	-0.102748085797301	75.2714458705891	45.6685159930728	50.0965661437648	22.8184553336762	24.5118242820562	13.6176056038202
Fei-0	TueWa1-2	Fei-0 x TueWa1-2	C293	4	2.11952531098058	1.74313419637954	38.939870472594	-1.32673275664837	78.0951020616054	46.9089547497639	51.7086553244545	22.606613026	25.322475241811	12.6393435514778
HKT2.4	ICE50	HKT2.4 x ICE50	C294	5	2.42213789777286	1.77359813526031	53.3258701897371	-0.772484837741513	78.7804643034122	45.7702638320065	54.7931422339572	23.1804216343271	27.4290395266971	14.1170850383355
HKT2.4	ICE61	HKT2.4 x ICE61	C295	5	2.56019367951555	1.80427774810558	81.441171661648	0.0198913265437792	78.3703280978085	45.5658543108315	54.4503275802965	23.5721944440444	27.2663764719775	14.8744359333872
HKT2.4	ICE150	HKT2.4 x ICE150	C296	5	2.48397460153578	1.79730189848764	81.7974881135992	-0.309296653526976	74.4734900582117	44.2816603768703	50.9376304864336	22.3428380464647	25.2057080491644	13.229227664429
HKT2.4	ICE212	HKT2.4 x ICE212	C297	5	2.48830986763414	1.80570171332706	59.2041895668382	-0.343112978842397	79.6653740381258	46.2401411904695	53.8198322773951	22.6247011137041	26.7257747826388	13.1871334106326
HKT2.4	ICE228	HKT2.4 x ICE228	C298	5	2.55276314732294	1.79103149255826	75.8473398270473	-0.153298229169307	88.6164811227671	49.8649493514602	58.4537481447352	24.5694086854888	29.1172347072302	15.4395690774627
HKT2.4	Bak-2	HKT2.4 x Bak-2	C299	5	2.87845566216431	1.87498716768449	58.5373784027722	0.541766668303542	77.1275994481319	45.4624650919584	52.4506771226904	23.4727145794653	26.0096760794054	14.7391888741922
HKT2.4	Cdm-0	HKT2.4 x Cdm-0	C300	5	2.43413375315659	1.77500604442102	95.8438138975053	0.00917176929206787	84.9699134413298	49.8696826855413	58.3120230228651	25.7677516287913	29.2864327696194	17.2847710033707
HKT2.4	Ey15-2	HKT2.4 x Ey15-2	C301	5	2.42332669814048	1.77371738899474	85.2933411534588	-0.506120919524431	77.0877580121845	45.7285208855221	54.4988953972296	23.8217418664508	27.3872426001036	15.1589363018404
HKT2.4	Fei-0	HKT2.4 x Fei-0	C302	5	2.33476660902892	1.76568153853172	51.1702138119288	-0.983160155721556	75.996457297786	45.883793500449	51.7066226056132	22.5312038876101	25.6089600432779	13.1317485718035
HKT2.4	Koch-1	HKT2.4 x Koch-1	C303	5	2.54425693454908	1.80161992464701	72.6710658899782	-0.233848688702722	90.2902181183634	51.9720822959345	58.0958244497867	24.6771812782697	28.7295430087274	15.0535930359646
HKT2.4	Rue3-1-31	HKT2.4 x Rue3-1-31	C304	5	2.3353650509702	1.7618262918535	84.0189598584682	-0.530157045465191	79.1905405744855	46.6615507602375	55.6645231871266	24.1398451221079	27.9941436147536	15.4616041414013
HKT2.4	TueWa1-2	HKT2.4 x TueWa1-2	C305	5	2.16363090598295	1.75121759721514	56.9424867986046	-0.994319007436766	76.9193996630673	45.1139454443321	52.8304702506924	22.8854107410361	26.2812079595392	13.8677747232351
HKT2.4	Yeg-1	HKT2.4 x Yeg-1	C306	5	2.37404352847679	1.79008250331672	75.6547177799508	-0.521017966622779	78.1013411628486	46.8335595870314	54.6007727885717	23.7845490199438	27.3715108890417	14.8978194258619
Koch-1	ICE29	Koch-1 x ICE29	C307	22	2.40531426782246	1.80234479809047	74.9219321134611	-0.550026376337068	69.513379726919	42.160842642381	51.7451231020782	22.9360674133966	26.0986977403803	14.5867130165214
Koch-1	ICE50	Koch-1 x ICE50	C308	22	2.55930038972086	1.79382346081332	74.0484142955599	-0.289995745316341	76.798159675582	44.9581947007048	54.677662163489	22.8914263245406	27.5097089909019	13.8809432721664
Koch-1	ICE63	Koch-1 x ICE63	C309	22	2.58256729096049	1.80186355466099	62.2498844097831	-0.543643874739755	85.1872750596819	49.2348109427763	54.3716791407858	23.6111644901413	26.5818545638206	14.0585889227005
Koch-1	ICE92	Koch-1 x ICE92	C310	22	2.42857227467169	1.79104741452167	73.1132830706726	-0.779137766109194	68.0545868425192	42.1420841123576	50.7487123426685	22.6265121656528	25.5635514068267	14.1214222416811
Koch-1	ICE107	Koch-1 x ICE107	C311	22	2.45894659042008	1.79834861525041	79.3348754719976	-0.154080653161702	72.8380330153221	43.2643384617361	52.6585760995873	22.9079988250686	26.4905438395078	14.3388527963966
Koch-1	ICE181	Koch-1 x ICE181	C312	22	2.47143600994461	1.83048535203816	58.760083422838	-0.418978383849209	72.0898385705246	43.4251280734611	50.12477728756	21.4753147166988	24.8127615468241	12.0092000171162
Koch-1	ICE212	Koch-1 x ICE212	C313	22	2.42577092731905	1.79083978703269	67.4496633546128	-0.810365015199254	65.2410086686216	39.6429982785564	49.0098259514965	22.2119522188549	24.6547096864417	14.035580448075
Koch-1	ICE216	Koch-1 x ICE216	C314	22	2.51039605912976	1.78666989476264	83.8597151543652	-0.315693677847386	75.4279096757974	44.9097622021206	54.2957239233479	23.9648434385577	27.3713012396834	15.5663439650262
Koch-1	Bak-2	Koch-1 x Bak-2	C315	22	2.66979116978476	1.83606756994261	51.6808461046902	-0.139660883292591	83.1107877673648	49.8914694937678	53.5348777229338	22.8739104776305	26.2239232957439	12.4188117614754
Koch-1	Ey15-2	Koch-1 x Ey15-2	C316	22	2.51447389236667	1.80340443741945	85.6275622484342	-0.42809778203926	68.0295697918402	41.4224567960858	48.2194979240358	21.168514582636	23.911517775562	12.0423582378567
Koch-1	Fei-0	Koch-1 x Fei-0	C317	22	2.53306012879965	1.79798843919896	67.6056529847679	-0.760226640543084	72.83793560891	44.3006641193624	49.2765873287112	22.3474591974909	24.207916298946	13.2586586980756
Koch-1	Mer-6	Koch-1 x Mer-6	C318	22	2.48919890833338	1.80194782180957	77.9888357297551	-0.377359875634079	72.5855213795112	44.0046669074509	49.8462098182934	22.8718284869434	24.6289194677213	14.0935805712979
Koch-1	Sha	Koch-1 x Sha	C319	22	2.31883889105029	1.78371815611266	53.3834359087549	-1.03355503567037	72.6474305080655	43.4819278717698	49.5803774010948	21.7296303105173	24.4403697950388	12.4408090069991
Koch-1	Yeg-1	Koch-1 x Yeg-1	C320	22	2.35808648458953	1.81831989238713	54.5966742868555	-0.932122227146164	55.4203905338263	34.6449081619087	42.600971272297	19.4136644290853	21.188995108892	11.1597175306683
Mer-6	ICE63	Mer-6 x ICE63	C321	23	2.61315743918835	1.82809260691671	90.8832478352748	-0.0909465189007602	69.8665547547881	42.4672024072343	48.5984358509327	22.2214079197499	24.0102717043736	13.470179647262
Mer-6	ICE72	Mer-6 x ICE72	C322	23	2.5415337600177	1.8094777815875	74.4671892382133	-0.485841931071336	72.6935544855967	44.8901794159522	48.5787535141389	22.7640431568865	23.6872886072465	13.7407496779461
Mer-6	ICE107	Mer-6 x ICE107	C323	23	2.39729827617497	1.78361826409606	85.9424366976451	-0.579881408255359	79.734329573226	47.0118806728656	52.7262391202065	24.205479920163	25.9781691788252	15.4833544557674
Mer-6	ICE111	Mer-6 x ICE111	C324	23	2.60943354856229	1.83082618301448	106.264567424407	0.446020996699355	72.6855481972749	44.5315729678915	51.6371816759328	23.6672109944521	25.8113779529458	15.1814868928573
Mer-6	ICE181	Mer-6 x ICE181	C326	23	2.67040177993854	1.84543253159347	52.1906737164795	-0.133837638401041	72.6382067291116	44.2024285899458	47.7880612026969	22.0751711151169	23.1339423305776	12.8085683271012
Mer-6	ICE216	Mer-6 x ICE216	C327	23	2.58891882447469	1.81563197693634	96.891535798128	0.189899536317921	74.8621997563657	46.2283339179837	53.252553703058	24.227912645162	26.7335827711052	15.7035413310295
Mer-6	ICE228	Mer-6 x ICE228	C328	23	2.78340818036908	1.83904149030177	74.6097494052737	0.177339150602201	69.4715613911075	42.1692808183845	50.9974457923395	22.9616199630838	25.6489495231593	14.6426062401952
Mer-6	Fei-0	Mer-6 x Fei-0	C329	23	2.5244569425322	1.80969729357055	92.9473051612178	-0.154054326083293	73.3720415252883	45.4754506537557	51.092319217581	23.6833028339354	25.4173969825313	15.0892288318542
Mer-6	HKT2.4	Mer-6 x HKT2.4	C330	23	2.47857536827509	1.78968446636623	74.15791817096	-0.0873935320713469	77.3478563479112	46.9472071113978	53.0280143977123	24.31114506679	26.3778067498786	15.674167259272
Mer-6	Qui-0	Mer-6 x Qui-0	C331	23	2.68497476880139	1.84249526048837	98.1820246656863	0.391737614882867	74.920299698348	45.7201089143535	50.8279084519217	24.1027639981064	25.07551066677	15.5821522825915
Mer-6	Rue3-1-31	Mer-6 x Rue3-1-31	C332	23	2.44961894160058	1.77997321288718	90.8951099091998	-0.36719190949556	76.0316781706625	45.7067834132645	52.7539968226416	23.9694956456199	26.317467046736	15.4206084725932
Mer-6	Sha	Mer-6 x Sha	C333	23	2.40641343312315	1.78915669621481	63.0626134532823	-0.56350075908095	74.3957139732896	44.4056040927186	49.1208768745694	22.4426451797036	23.9185792859688	13.3633624649975
Nie1-2	ICE61	Nie1-2 x ICE61	C334	24	2.50044568137692	1.78946248097814	86.8531709593015	-0.283192685035677	81.7313915796553	48.1429494127143	56.3650832734104	24.4111289887316	28.2801240707438	15.6035359920015
Nie1-2	ICE63	Nie1-2 x ICE63	C335	24	2.48887090016738	1.77867894884505	83.8036282690857	-0.387264475374964	87.4036684089989	50.1125211567738	58.0289516452653	24.9438944294168	28.9561897015275	16.0169710660514
Nie1-2	ICE79	Nie1-2 x ICE79	C336	24	2.53986308871058	1.8008367611249	72.9908775892302	-0.355860098873681	76.0772917548827	44.9070205224295	52.8532150370058	22.8663425972454	26.3566992412347	13.8762474167058
Nie1-2	ICE92	Nie1-2 x ICE92	C337	24	2.38602389363937	1.76384848875707	70.8743815181146	-0.619290964831621	82.5893709849026	48.810995602367	56.7529583050498	24.5317689517891	28.4702640686229	15.6247122559925
Nie1-2	ICE107	Nie1-2 x ICE107	C338	24	2.41211158980037	1.76167609697332	67.1498516275099	-0.696980062573562	78.2612065447743	46.4506552191135	54.6320582837847	23.7052741920644	27.38419691438	14.8379339036996
Nie1-2	ICE111	Nie1-2 x ICE111	C339	24	2.56209339574523	1.80077877854735	82.000221755419	-0.149884939416776	76.3081072212093	45.7426611558516	52.8886732524503	23.668590059928	26.3783626757386	14.912869805424
Nie1-2	ICE212	Nie1-2 x ICE212	C340	24	2.44864818053629	1.76991595966257	57.210129577985	-0.63446482170398	73.526927738196	43.5527805217145	52.0801374718361	22.6155639662577	26.0337516106829	13.7759074595421
Nie1-2	ICE228	Nie1-2 x ICE228	C341	24	2.54593494538222	1.80915513854085	89.4763265058711	-0.202362683147665	76.4652385651162	45.4562108223104	53.9487999626424	23.2019875844632	27.0702222213987	14.3166227058596
Nie1-2	Cdm-0	Nie1-2 x Cdm-0	C342	24	2.27854059540618	1.75128104873121	76.8859773723961	-0.623627577510651	79.2768201797626	46.7958262884046	55.0650187183964	24.4553536856415	27.6162920973433	16.0115673518542
Nie1-2	Fei-0	Nie1-2 x Fei-0	C343	24	2.22240387661008	1.75712271311358	44.8840120279915	-1.21877322906497	72.5706296746846	43.7885885094568	50.9752171683545	22.3743842977954	25.3919348154512	13.3660865126165
Nie1-2	HKT2.4	Nie1-2 x HKT2.4	C344	24	2.19128494216069	1.74512177698768	56.3802480262783	-0.942048293081866	81.7303914887119	47.7754680744766	54.7118299446304	23.6888324140777	27.1616637257403	14.4551880770705
Nie1-2	Koch-1	Nie1-2 x Koch-1	C345	24	2.3159402670304	1.76161993931117	53.6460278707806	-1.01807264010221	77.9828151323632	46.5439114052653	52.3872656040151	22.5166633000416	25.9050629655829	12.887052097322
Nie1-2	Mer-6	Nie1-2 x Mer-6	C346	24	2.5626498534418	1.79167092773037	93.8779120402933	-0.194891732740106	83.3950305266182	49.8895791997081	56.9717090769697	25.9780805719902	28.5563926939774	17.6242902346194
Nie1-2	Qui-0	Nie1-2 x Qui-0	C347	24	2.28769657200246	1.7538376596621	91.8705992845207	-0.675067931584519	81.790345599483	49.1273118444117	56.9991850584588	25.0983022718083	28.7104640851573	16.4911687495385
Nie1-2	Rue3-1-31	Nie1-2 x Rue3-1-31	C348	24	2.24115145371781	1.7538376596621	76.0385477443727	-0.705740813407774	79.8475499376921	46.7859164056603	56.5141799980248	24.183610728776	28.5078020606954	15.5238329319874
Qui-0	ICE63	Qui-0 x ICE63	C349	25	2.75471189455752	1.83561543500267	78.357305229598	0.313918877336021	83.2597918994913	48.7422022174181	56.0971529852788	24.6591087547249	27.9906562437812	15.8582815620414
Qui-0	ICE181	Qui-0 x ICE181	C350	25	2.83732258365591	1.86206482756484	63.6440930116011	0.412698346373437	81.0835315374996	48.3475116958606	53.2607468770534	24.1815942200968	26.1774085333689	15.1441637137225
Qui-0	ICE212	Qui-0 x ICE212	C351	25	2.63178484593797	1.83485004834125	107.326778698114	0.588183986278598	76.159549260592	46.6555122136208	53.7966388000366	24.9631528264162	26.9998777788871	16.7085429286271
Qui-0	ICE228	Qui-0 x ICE228	C352	25	2.53533100154421	1.79734469479763	88.7866744919795	-0.166659758191029	73.8340774079546	43.7231726939618	52.1707353347789	22.636363263257	26.0977706460513	13.8784071337866
Qui-0	Cdm-0	Qui-0 x Cdm-0	C353	25	2.58480834835165	1.83275486104246	117.526668402656	0.661346686175052	76.2816392490612	46.2917541468889	53.3645043658989	24.3344392007999	26.5798919909685	15.7606357815029
Qui-0	Fei-0	Qui-0 x Fei-0	C354	25	2.42382818671521	1.78875141380839	76.2221436273829	-0.778609667081395	78.4495955948054	47.3936638244848	52.3470734874798	24.0872081508507	25.8181823000324	15.2024270440242
Qui-0	HKT2.4	Qui-0 x HKT2.4	C355	25	2.39946132422771	1.77570871642284	82.5229926965732	-0.485435739972972	81.9088838790201	49.0171184286566	55.8448652557688	25.3806043256762	27.9190098796829	16.8851417134907
Qui-0	Koch-1	Qui-0 x Koch-1	C356	25	2.33459703966177	1.76619348515651	78.6782137101539	-0.596016691663614	75.261423248196	46.3442299374456	52.2888324936924	23.2918620141917	26.0687956915118	14.2469435883203
Qui-0	Rue3-1-31	Qui-0 x Rue3-1-31	C357	25	2.3653240480056	1.78864492137368	78.7367687697548	-0.641116640089081	69.1536290118376	42.0392224978976	50.2812590838833	22.627451400331	25.2029975057347	14.1362556109623
Qui-0	Sha	Qui-0 x Sha	C358	25	2.48541305724493	1.82831198427806	89.512071010286	-0.0386589505464756	81.0581548509728	47.8771247683325	53.6112644836641	24.1151274194082	26.4747859954265	15.1744728589307
Qui-0	Tuescha-9	Qui-0 x Tuescha-9	C359	25	2.28938328047499	1.76531651891857	66.9318453673862	-0.690078396698124	71.8800937529214	44.8967260962798	51.2135903658806	23.061889848874	25.6037545584968	14.1734726830337
Qui-0	TueWa1-2	Qui-0 x TueWa1-2	C360	25	2.22225998333462	1.75304574919706	59.6740226012112	-0.730851649194985	74.9378877594791	45.186656401827	51.7730728190633	22.9241938915279	25.732175744498	13.9329715538387
Qui-0	Yeg-1	Qui-0 x Yeg-1	C361	25	2.39392254472075	1.78209935306024	92.6464460804331	-0.418535050645147	79.2541390154118	46.5853810794024	56.2653286210668	24.6932635088689	28.3828821211855	16.3631858281527
Rue3-1-31	ICE29	Rue3-1-31 x ICE29	C362	26	2.50088946792476	1.79229735666942	85.3200738731133	-0.146644693436412	82.9177746035595	49.2730512452211	56.3693738196284	24.5808114909147	28.1879703402291	15.5692405724818
Rue3-1-31	ICE50	Rue3-1-31 x ICE50	C363	26	2.50944653751737	1.79235510672051	90.9004258400827	-0.192372959963526	78.4123606138888	46.2778510949182	55.0127686796254	24.0689491827984	27.6262239151234	15.4553489628272
Rue3-1-31	ICE72	Rue3-1-31 x ICE72	C364	26	2.54779546272256	1.81517594958276	85.0766076456478	-0.116745407572286	74.0148511992276	44.1288862344016	50.8660979461208	22.7431714497638	25.1861469527516	13.9267690676572
Rue3-1-31	ICE92	Rue3-1-31 x ICE92	C365	26	2.50049824447913	1.77698640447039	89.0939811323039	-0.282333971523454	81.0994320118872	47.4841342311249	57.3723305576337	24.8784999147214	28.970700439268	16.4353476410422
Rue3-1-31	ICE111	Rue3-1-31 x ICE111	C366	26	2.57278780230775	1.82147630657028	106.505254728762	0.469011334778587	75.1560400611507	44.7897712016291	54.2833820121651	24.1299868946699	27.3589728661225	15.7784978505715
Rue3-1-31	ICE119	Rue3-1-31 x ICE119	C367	26	2.54894400092161	1.80469644005475	96.9442798092099	-0.0220457546763936	76.5291220965723	45.801751372288	54.1742372416213	23.8808348663897	27.2171952946544	15.2640495546214
Rue3-1-31	ICE150	Rue3-1-31 x ICE150	C368	26	2.58852428104955	1.80157024522643	83.8345139907357	0.0692174368450407	84.9725423926186	48.9040129153097	57.204583343738	24.6521971609849	28.5666142096114	15.8035613386744
Rue3-1-31	Bak-2	Rue3-1-31 x Bak-2	C369	26	2.68282884498082	1.83211736505193	79.9252089740755	0.382656990083623	78.920712344792	47.0318770663669	54.7872652835008	24.0539173325708	27.4429904546858	15.2663117838953
Rue3-1-31	Fei-0	Rue3-1-31 x Fei-0	C370	26	2.32481736543991	1.76415365611385	72.7551621623424	-0.800291086121347	76.3633407372072	45.6416623463081	54.2947122819321	24.0682325518124	27.3030046988527	15.5560846833239
Rue3-1-31	Koch-1	Rue3-1-31 x Koch-1	C371	26	2.57160354400382	1.79058494346552	81.1260875606731	-0.170056168579752	82.8789862718338	48.4464250746505	56.107449371843	23.8484513344141	27.989161265808	14.6220132859696
Rue3-1-31	Sha	Rue3-1-31 x Sha	C372	26	2.45155984413498	1.7922544492332	88.4835465898211	-0.276513528193575	78.8052233082501	46.5080972627655	55.6125155669856	23.7472259270923	27.9900936127435	14.8652907439923
Rue3-1-31	Tuescha-9	Rue3-1-31 x Tuescha-9	C373	26	2.37919370489912	1.77353518943773	87.6570923582666	-0.559626977651992	76.8474037015337	45.8374159834954	54.9102674605644	24.1240105075441	27.6728218464767	15.6286811073024
Rue3-1-31	TueWa1-2	Rue3-1-31 x TueWa1-2	C374	26	2.16350397150395	1.75785115563418	66.1533349517548	-1.01882210510609	79.4300373727202	46.8604195083123	55.0443082587875	23.8993783343462	27.5868766232632	15.0919834819449
Sha	ICE61	Sha x ICE61	C375	27	2.4442991919135	1.79437091269899	60.5851847472445	-0.512157297954759	79.9189192940366	47.3140754074538	53.5988729311791	22.6290357207675	26.5693817950502	12.9361102069393
Sha	ICE72	Sha x ICE72	C376	27	2.00664358697048	1.74138299693198	47.9281611558907	-1.03591389646201	83.3643397934825	48.1077184905734	55.3787386595047	23.5824719907993	27.4675055649347	14.2079881169592
Sha	ICE73	Sha x ICE73	C377	27	2.45769653680013	1.80638478715468	70.9743550909407	-0.674056108153542	83.5694301428225	48.5763987283255	52.4097730000215	23.1151214540835	25.3449463648718	13.3481157930908
Sha	ICE79	Sha x ICE79	C378	27	2.42833014831994	1.80859172223025	89.4549426432403	-0.201847873636603	70.4061348935924	41.9195155825647	52.0391926321857	22.3191390110681	26.2309254440641	13.7342227590059
Sha	ICE111	Sha x ICE111	C379	27	2.50619965390018	1.81736596422398	86.5080314910292	0.258570374571486	94.6311369676559	55.0298443354142	61.9611111752424	26.3984822591145	31.0012804788169	17.3784403557633
Sha	ICE119	Sha x ICE119	C380	27	2.44521181737913	1.79590539784824	83.7071274487026	-0.299162485257442	79.9223965738928	46.8404719635153	55.2860300272874	23.4759990772405	27.6995404351844	14.4181147771483
Sha	ICE181	Sha x ICE181	C381	27	2.45978979880952	1.82590704452725	46.4307947345311	-0.645412326862888	79.6476520958705	46.089017227103	51.1786896973371	21.9706468287091	24.8560746393622	12.1047092610395
Sha	ICE212	Sha x ICE212	C382	27	2.39937569261578	1.78320634309938	79.3880257654352	-0.336637976700763	80.4149388061209	47.674483061673	55.6714300218647	24.3862148400786	27.9220522842386	15.6546881123575
Sha	ICE216	Sha x ICE216	C383	27	2.52657449110198	1.81236018647748	77.7200121669797	0.0884953198360938	87.0286109503639	50.6008888958104	57.7249932096553	24.6137839096386	28.7545983519827	15.3206585280062
Sha	Bak-2	Sha x Bak-2	C384	27	2.61280137326798	1.83875030388242	47.2040180765805	-0.351829101906394	84.2837478318092	49.7200435099139	55.0268699759324	24.255404133017	27.1720687559947	15.0057313438998
